date,Close
2025-07-31,29.71
2025-08-01,29.23
2025-08-04,28.9
2025-08-05,28.85
2025-08-06,28.96
2025-08-07,29.19
2025-08-08,29.2
2025-08-11,29.5
2025-08-12,29.86
2025-08-13,29.51
2025-08-14,29.3
2025-08-18,29.68
2025-08-19,29.82
2025-08-20,30.12
2025-08-21,29.77
2025-08-22,29.9
2025-08-25,29.74
2025-08-26,29.43
2025-08-28,29.27
2025-08-29,29.27
2025-09-01,29.44
2025-09-02,29.48
2025-09-03,29.46
2025-09-04,28.67
2025-09-05,28.59
2025-09-08,28.62
2025-09-09,28.63
2025-09-10,28.83
2025-09-11,29.01
2025-09-12,28.92
2025-09-15,28.91
2025-09-16,28.88
2025-09-17,29.28
2025-09-18,29.59
2025-09-19,29.85
2025-09-22,29.55
2025-09-23,29.96
2025-09-24,29.88
2025-09-25,29.64
2025-09-26,28.99
2025-09-29,28.64
2025-09-30,28.95
2025-10-01,29.37
2025-10-03,29.78
2025-10-06,29.99
2025-10-07,31.14
2025-10-08,30.83
2025-10-09,31.11
2025-10-10,34.26
2025-10-13,33.06
2025-10-14,32.17
2025-10-15,32.78
2025-10-16,32.95
2025-10-17,32.65
2025-10-20,37.73
2025-10-21,38.84
2025-10-23,38.32
2025-10-24,38.11
2025-10-27,38.18
2025-10-28,38.99
2025-10-29,39.11
2025-10-30,37.28
2025-10-31,36.62
2025-11-03,37.58
2025-11-04,36.7
2025-11-06,36.77
2025-11-07,39.06
2025-11-10,38.24
2025-11-11,38.77
2025-11-12,39.28
2025-11-13,38.31
2025-11-14,38.0
2025-11-17,38.65
2025-11-18,39.24
2025-11-19,41.24
